00S6g,r6r/p3kpbp/2Q1pnp1/q7/P2P1P2/1PP5/6PP/R1B2RK1 b - - 0 16,f6d5 f4f5 g6f5 f1f5 f7f6 c1a3 e7f7 c6d7 f7g6 f5f3,2746,87,64,80,advantage middlegame veryLong,https://lichess.org/jFCmK1qh/black#32,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
00S6j,3rr1k1/pp1q1pp1/1n1P1b1p/1Np5/8/1Q3N1P/PP3PP1/3R1RK1 b - - 2 20,a7a6 b5c7 d7c6 c7e8,1310,166,73,6,crushing master middlegame short,https://lichess.org/btjYBomF/black#40,
00SCL,r1b2rk1/2q1bp1p/p5p1/1p2p1PB/3BP3/2N5/PPPQ3P/R3K2R w KQ - 0 17,h5g6 e5d4 c3d5 c7e5 d5e7 e5e7,2134,75,80,112,advantage clearance long middlegame,https://lichess.org/humRaTMP#33,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
00SLR,rnbqk1nr/ppppbppp/4p3/8/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 2 3,g2g4 e7h4 f3h4 d8h4,677,87,92,316,mate mateIn2 opening short,https://lichess.org/jqepvLa0#5,Bird_Opening Bird_Opening_Other_variations
00SMl,r4rk1/ppp2pn1/2np4/q2N4/3PP3/5P2/PPP5/1K1R1B1R b - - 2 18,c6b4 d5f6,785,83,98,501,mate mateIn1 middlegame oneMove,https://lichess.org/vYCG7ony/black#36,Kings_Gambit_Accepted Kings_Gambit_Accepted_Cunningham_Defense
00SOy,6k1/6b1/p1r1p2p/1pN4r/3P3q/2P2Q2/P4PP1/1R2R1K1 w - - 2 31,f3c6 h4h1,951,76,97,227,mate mateIn1 middlegame oneMove,https://lichess.org/nkJegacG#61,
00STS,r4rk1/pppq2b1/2np3p/4p2b/B5p1/2PPQ2P/PP1N1P1B/R3NRK1 w - - 0 21,h3g4 d7g4 g1h1 g4a4,1452,76,95,19814,advantage fork middlegame short,https://lichess.org/gC9OswxQ#41,
00STy,8/1R5R/4kpp1/4p3/4P2K/5P1P/r7/6r1 b - - 10 40,a2h2 b7b6,1456,75,91,376,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/yc8Ey5PU/black#80,
00SU7,2rqr1k1/B2b1ppp/5n2/8/3Q4/3B4/P1P2PPP/R3R1K1 w - - 3 22,d4h4 e8e1 a1e1 d8a5 e1a1 a5a7,1694,75,98,269,advantage fork long middlegame,https://lichess.org/qmkkzrOG#43,
00SUF,1n6/1P6/5pp1/8/2k3PP/4P3/3K4/8 b - - 0 51,c4c5 h4h5 g6h5 g4h5 c5d6 h5h6,1438,75,90,631,crushing endgame knightEndgame long,https://lichess.org/zGMp3vwR/black#102,
00SWh,rn5Q/ppk1np2/3B4/6N1/6b1/8/PPP1q3/2KR4 b - - 0 18,c7b6 h8d4 b6c6 d4c3 c6d7 d1e1,2779,111,88,353,crushing exposedKing long middlegame,https://lichess.org/SIKtKv2M/black#36,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit
00SeK,7k/pp5p/4r1pP/5pP1/3Q1n2/P1P5/KP6/5q2 b - - 1 35,h8g8 d4g7,1348,355,85,18,endgame mate mateIn1 oneMove,https://lichess.org/GRpzFRNZ/black#70,
00SfT,r4rk1/pb2ppb1/1q6/6PQ/8/2NP1N2/PPnK1PP1/R6R b - - 1 16,c2a1 h5h7,1174,75,92,857,mate mateIn1 middlegame oneMove,https://lichess.org/5y0Ha2gI/black#32,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
00SiY,8/8/3p2N1/3Pp1n1/4Pp1p/3k1P1P/6K1/8 w - - 8 57,g6h4 d3e2 h4f5 g5f3,2089,77,91,2279,crushing endgame knightEndgame master short zugzwang,https://lichess.org/nqOd6mWK#113,
00Svg,8/p7/1p4k1/2pN2p1/4Pp2/P1P4r/1P3KR1/8 w - - 6 50,f2e2 f4f3 e2f2 f3g2,1182,77,64,99,advancedPawn advantage endgame fork short,https://lichess.org/hCcakyYf#99,
00SyL,1rb2rk1/4bppp/p1n1p3/1p1qP3/7N/P5P1/1PQ2PBP/R1B2RK1 b - - 1 15,d5c5 c2c5 e7c5 g2c6,1258,75,91,5717,capturingDefender crushing opening short,https://lichess.org/f988q4eE/black#30,Sicilian_Defense Sicilian_Defense_Old_Sicilian
00Sz9,1r4k1/p4ppp/4p3/p5n1/4P3/1P1N1PPq/QB3b1P/R5K1 w - - 0 30,d3f2 g5f3 g1h1 h3h2,1061,75,97,609,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/mJ2prRw1#59,
00T85,8/8/8/8/8/4K3/1k3Q2/1q6 b - - 5 53,b2c1 f2d2,1071,76,95,701,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/j3dOR5SJ/black#106,
00TAb,6k1/5pp1/p1N1b3/1n5p/1B4P1/P4P1P/2K5/8 b - - 2 42,e6d5 c6e7 g8h7 e7d5,627,82,100,92,advantage endgame fork short,https://lichess.org/vPUJ0Lkg/black#84,
00TEQ,r3k1nr/1bq2ppp/p2p4/1p2p1NQ/3nP3/1BN4P/PP3PP1/R2R2K1 b kq - 2 15,g8f6 h5f7 c7f7 g5f7,2430,102,90,446,advantage attackingF2F7 middlegame short,https://lichess.org/1ix6qpqS/black#30,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
00TLz,8/p3Q2p/6p1/4p1k1/5q2/8/Pr4PP/6K1 b - - 1 36,f4f6 h2h4 g5f5 g2g4 f5g4 e7f6,1476,74,81,533,advantage deflection endgame long,https://lichess.org/iQZPp2A2/black#72,
00TOt,5bk1/5ppp/8/Q7/3p4/8/P1K1q2P/2R5 w - - 2 33,a5d2 d4d3 c2c3 f8b4,1530,75,94,1138,crushing endgame short,https://lichess.org/azv2NWmg#65,
00TRo,5q1k/2r3p1/1p2p2b/3p2NQ/3P4/1p6/5R2/6K1 b - - 1 38,f8b4 h5e8 b4f8 f2f8,1710,75,97,2513,endgame mate mateIn2 short,https://lichess.org/h4dPcMj5/black#76,
00TU2,1k1r4/1p3Qp1/p2q3p/3N4/1b6/8/PP3PPP/2R3K1 w - - 4 22,d5b4 d6d1 c1d1 d8d1,718,80,98,923,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/p32396Rd#43,
00Ta0,4k3/1R6/6p1/4Np1p/7P/2r3PK/5b2/8 w - - 11 47,e5g6 c3g3 h3h2 g3g6,1075,74,98,1459,crushing endgame fork short,https://lichess.org/kDwb7v3y#93,
00Tdk,r6r/4kppp/2pNpnq1/p1P1n3/8/B3P3/PP2QPPP/3R1RK1 w - - 7 20,e2d2 e5f3 g1h1 f3d2,1012,76,96,1470,crushing middlegame pin short,https://lichess.org/UgDWX5rx#39,
00Tge,8/5k2/8/1p1p2pN/1PpP1nP1/2P1KP2/8/8 b - - 10 58,f4h5 g4h5 f7g7 f3f4,980,76,98,1521,crushing endgame short,https://lichess.org/Jri9vZwO/black#116,
00TiV,8/1kp5/4n3/3pN3/r2P3R/2K4P/8/8 w - - 5 48,e5f3 a4a3 c3c2 a3f3,1177,80,92,1119,crushing endgame short skewer,https://lichess.org/Wm6c0Vk6#95,
00Tll,5r1k/1pp3p1/7p/pP1N4/P3P3/2PP3P/3BnbPK/R7 w - - 2 27,d5c7 f2g3 h2h1 g3c7,1538,74,92,944,advantage endgame fork short,https://lichess.org/rnssRcMM#53,
00TuA,8/6p1/8/pp2k1p1/2p2p2/2P1KPPP/PP6/8 w - - 0 37,e3f2 f4g3 f2g3 e5f5,2076,83,90,1140,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/qtped91w#73,
00TxB,r2qkb1r/pp3ppp/2pp1nn1/8/4PB2/2N2B2/PPP2PPP/R2Q1RK1 w kq - 2 10,f1e1 g6f4,879,79,95,2128,advantage hangingPiece oneMove opening,https://lichess.org/J5i5UOW9#19,Philidor_Defense Philidor_Defense_Other_variations
00U2C,8/8/6RP/2p5/p1k1pP2/4P3/np1K4/8 w - - 0 48,g6b6 a2b4 b6b4 c4b4 d2c2 b4a3 h6h7 a3a2,2407,76,92,881,crushing defensiveMove endgame master quietMove veryLong,https://lichess.org/ZQ9GNX6h#95,
00UEs,8/3R3p/5kp1/8/2Bnp3/1P5P/P6r/4K3 b - - 1 40,f6e5 d7d5 e5f4 d5d4,1584,75,88,875,advantage deflection endgame short,https://lichess.org/Owc0qiXL/black#80,
00UHZ,3n2k1/6p1/pp3p1p/8/2r1NR1P/6P1/1PP5/1K6 b - - 1 32,d8e6 e4f6 g7f6 f4c4,1224,78,89,3410,advantage discoveredAttack endgame short,https://lichess.org/bQ4MdAO1/black#64,
00UHs,r4rk1/ppp3pp/4p3/2P4P/1nNP2q1/P3QP2/1Pb2K2/R4B1R b - - 0 22,c2e4 c4e5 b4d5 e5g4 d5e3 f2e3,2203,77,90,325,crushing long middlegame,https://lichess.org/wLdDSwHk/black#44,
00UI2,2r3nr/p5pp/b3kp2/3p4/4p3/BP3P2/P1PN2PP/2KR3R b - - 0 18,f6f5 f3e4 f5e4 d2e4 d5e4 d1d6 e6f7 d6a6,1998,74,93,1323,clearance crushing fork middlegame sacrifice veryLong,https://lichess.org/eellQ95m/black#36,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_English_Variation
00UJP,1r2q1k1/R1p4p/3pNp2/3P4/1p3pbb/1BP5/1P3PPK/Q4R2 w - - 2 28,a7c7 h4g3 h2g1 e8h5 c7g7 g8h8 f2g3 f4g3 f1f3 h5h2,2229,77,97,325,crushing middlegame sacrifice veryLong,https://lichess.org/qkY18hUD#55,
00UOA,6k1/5p1p/4pbp1/p2p4/2rP1P2/P3B1P1/1P2R1KP/8 b - - 0 30,f6d4 b2b3 c4c2 e2c2,1649,75,83,202,advantage endgame short,https://lichess.org/DUwr5LiX/black#60,
00UQj,6r1/pp1qbpk1/8/2pPp1r1/2P1Pp2/P1N2Qp1/3B2K1/R6R w - - 0 31,h1h3 d7h3 g2h3 g3g2,2272,91,90,1344,advancedPawn crushing master middlegame sacrifice short,https://lichess.org/uZNJ299M#61,
00UTH,3r3r/q4pk1/p4N2/1p2PQp1/P4n2/3p1P1P/1P4P1/3RR1K1 w - - 0 32,g1h2 h8h3 f5h3 f4h3,1895,75,81,121,crushing middlegame short,https://lichess.org/X5eq2VgN#63,
00UV8,3r4/7p/p3nkp1/1b6/4P2P/1B2B3/P4KP1/8 b - - 1 38,e6d4 e3g5 f6e5 g5d8,1471,286,100,8,endgame equality short skewer,https://lichess.org/xzJR462D/black#76,
00UZP,5r1k/ppQ3p1/6qp/5r2/3Pp1b1/2P5/P2B1PPP/R4R1K w - - 5 22,c7b7 f5f2 f1f2 f8f2,1653,75,90,386,crushing middlegame short,https://lichess.org/4HQMl1VG#43,
00UgJ,1r1q1rk1/1b4b1/4p1pp/3pP3/p2B2P1/3B3Q/PPP5/2KR3R w - - 0 23,d3g6 d8g5 c1b1 g5g6,948,91,94,1810,advantage fork middlegame short,https://lichess.org/9kzSQDr4#45,
00Ui0,r5k1/5pp1/2p5/P1N4p/2Pp1n2/1P3P2/5P1P/3R2K1 w - - 1 26,d1d4 f4e2 g1f1 e2d4,749,94,96,1671,crushing endgame fork short,https://lichess.org/R2pJ0rIG#51,
00Uwn,3r1rk1/p1p2pbp/1p4p1/7n/4P3/1P2BP1q/P1B3QP/3R1R1K b - - 6 23,h3h4 e3g5 h5g3 g2g3,1659,77,94,2164,advantage fork middlegame short,https://lichess.org/Nqhta4GU/black#46,
00V0G,8/6P1/5k1K/8/8/3p4/PR6/6r1 w - - 1 49,b2d2 g1h1 d2h2 h1h2,1195,76,90,657,endgame mate mateIn2 rookEndgame short,https://lichess.org/UYjzL2st#97,
00V8g,8/4k3/8/1K1n4/P7/8/1P6/8 b - - 0 57,d5c7 b5c6 e7d8 c6b7 d8d7 a4a5,2446,82,76,81,crushing defensiveMove endgame knightEndgame long,https://lichess.org/iPi2LNEj/black#114,
00VC1,1k2r3/p2r1R2/2Q5/1p5p/P1P3p1/8/6PP/7K w - - 2 44,c6d7 e8e1 f7f1 e1f1,450,117,70,474,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/EjJXrCqs#87,
00VEX,4r1k1/3b1pp1/1B3q1p/r7/P1p1Q3/2P4P/5PP1/R4RK1 w - - 1 27,b6d4 e8e4 d4f6 g7f6,1315,76,80,265,crushing middlegame short,https://lichess.org/8qPPWVm7#53,
00VFK,8/6pk/7p/Q7/6P1/3q3K/1P5P/8 w - - 1 45,h3h4 g7g5 a5g5 h6g5,1087,83,94,901,crushing endgame master queenEndgame short,https://lichess.org/cuisbvqQ#89,
00VGt,3K4/8/2P5/6pp/1n6/5PkP/R5P1/8 w - - 3 61,a2a5 b4c6 d8d7 c6a5,731,77,90,288,crushing endgame fork short,https://lichess.org/kgtHwkuS#121,
00VIe,8/8/8/P6p/8/2RnkN2/r7/3K4 w - - 1 60,f3e1 a2d2,1888,78,95,13212,endgame mate mateIn1 oneMove,https://lichess.org/ugqyRWZm#119,
00VJF,2rr2k1/1pq2pp1/1B2pnp1/1Q1p4/8/2P2B2/PP4Pb/3RR2K b - - 1 32,c7d7 b5d7 f6d7 b6d8,1241,78,85,343,advantage middlegame short,https://lichess.org/x96V69hr/black#64,
00VNr,5rk1/npp3p1/p3pr1p/2b5/3NR3/4B2P/PPP2PP1/R5K1 w - - 5 22,e4e6 c5d4 e6f6 d4f6 e3a7 b7b6,1894,75,93,2172,crushing defensiveMove long middlegame,https://lichess.org/fNuigLTb#43,
00VQ7,r2q1r1k/pppn2pp/2n1B3/6b1/5B2/2N2Q2/PPP3PP/2KR1R2 w - - 1 15,f4g5 d8g5 c1b1 f8f3,1607,99,73,21,crushing middlegame short,https://lichess.org/mstWBf97#29,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense
00VSe,6nr/1pN2ppp/p2Qbk2/2B1p3/3nq3/8/PP2BPPP/5K1R w - - 8 19,c5d4 e4b1 e2d1 b1d1,788,94,94,476,mate mateIn2 middlegame short,https://lichess.org/xBVkshTD#37,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation
00VT0,1r3b1r/pp1bk1pp/6q1/3QPn2/3P1B2/2P5/PP4PP/RN3RK1 w - - 3 17,e5e6 d7c6 d5c6 b7c6,1793,74,91,931,crushing middlegame short,https://lichess.org/S9Wa2sWM#33,Italian_Game Italian_Game_Two_Knights_Defense
00VXe,rn1q1knr/pbpp4/1p2ppQ1/6N1/1bPP3p/2N3B1/PP2PPPP/R3KB1R b KQ - 0 10,f6g5 g3e5 h8h7 g6h7,1533,78,85,72,advantage middlegame short,https://lichess.org/3VBJUDYD/black#20,English_Defense English_Defense_Other_variations
00ViT,6k1/5pp1/4p2p/1p1bPP2/1P1P1KP1/1r6/3B1R1P/8 w - - 0 37,f5f6 g7g5,1405,111,69,61,endgame mate mateIn1 oneMove,https://lichess.org/GZhSC72T#73,
00VoA,r3r1k1/2pqbppp/ppn2n2/3p4/NP1P2b1/P3P1P1/1BQ1NPBP/2R1K2R b K - 1 14,g4f5 c2c6 d7c6 c1c6,1496,75,88,1512,advantage middlegame short,https://lichess.org/K5lY640W/black#28,Anderssens_Opening Anderssens_Opening_Other_variations
00Vt0,1k4r1/pp3p2/3qp3/2N5/1P1bp3/P3P3/5P2/2RR1K2 b - - 1 27,d6e5 c5d7 b8a8 d7e5,841,102,95,550,advantage endgame fork short,https://lichess.org/Slko3RVs/black#54,
00W3Q,3r1k2/5p2/Np3P1p/1P2pR2/2p1N3/b1P1n3/P5PP/6K1 w - - 0 32,f5e5 d8d1 g1f2 e3g4 f2e2 d1d3,2157,92,83,38,advantage endgame fork long master masterVsMaster,https://lichess.org/aznxTSjS#63,
00W5B,1r4k1/p5pp/5p2/2Rb4/1P4P1/P2r4/3P3P/3B1RK1 b - - 3 34,d3d2 c5d5 d2d5 d1b3 g8f8 b3d5,1407,75,81,258,advantage attraction endgame long pin sacrifice,https://lichess.org/6Gi4gAvw/black#68,
00WDP,1r2kb1r/p4ppp/Q1n5/2qpP1Bb/8/5N1P/P2N1PP1/R4RK1 b k - 2 16,b8b6 a6c8 c6d8 c8d8,1275,120,100,17,mate mateIn2 middlegame short,https://lichess.org/8oXY3LOe/black#32,Bishops_Opening Bishops_Opening_Ponziani_Gambit
00WJN,5Q2/7K/8/8/4p2P/3kq3/8/8 b - - 1 53,e3g3 f8a3 d3d2 a3g3,1383,75,85,596,crushing endgame queenEndgame short skewer,https://lichess.org/27eUCFoJ/black#106,
00WNb,8/8/1KpB4/Pb6/1P5p/5k2/8/8 b - - 3 55,f3g2 a5a6 g2f3 a6a7,1051,76,83,237,advancedPawn bishopEndgame crushing endgame master short,https://lichess.org/y1pq4fXt/black#110,
00WT8,r4rk1/ppp3pp/1b1p4/3P2q1/4B3/2P3P1/PP2QPK1/R4R2 w - - 0 20,f1h1 f8f2 e2f2 b6f2,970,76,94,714,advantage fork middlegame short,https://lichess.org/nOoSj8Dd#39,
00WTN,8/7R/B2k4/2pnp3/P7/3KP3/1r6/8 w - - 1 43,a6c4 e5e4 d3e4 d5f6,2077,76,96,4158,attraction crushing endgame master short,https://lichess.org/BRK2G49n#85,
00WUu,r3k1nr/pp3ppp/1q2b3/8/1n1p4/6P1/PB1QPPBP/R3K1NR w KQkq - 0 13,b2d4 b6d4 d2d4 b4c2 e1f1 c2d4,1554,77,88,1078,attraction crushing fork long opening sacrifice,https://lichess.org/lxJ3tlcz#25,Queens_Gambit_Declined Queens_Gambit_Declined_Tarrasch_Defense
00WbE,5rk1/2pp1q1p/n5p1/pp1PP3/3PB1PP/P2Q1p2/5P2/R5K1 w - - 0 25,d3b5 f7f4 b5d7 f4e4,1704,77,76,47,crushing endgame short,https://lichess.org/kCb1myun#49,
00WcO,r1b1kb1r/ppp4p/3p1q1p/1B1Qp3/4P3/2N5/PPP2PPP/R3K2R b KQkq - 1 10,c7c6 b5c6 b7c6 d5c6,993,79,71,262,crushing middlegame short,https://lichess.org/azvNmdyf/black#20,Italian_Game Italian_Game_Other_variations
00Wfh,r2q2k1/1p2b1p1/p1np1r1p/2BR4/4p3/7P/PP1Q1PPN/3R2K1 b - - 1 19,d8a5 d2a5 c6a5 c5d4,2263,82,52,38,advantage master middlegame short,https://lichess.org/LDXI3geE/black#38,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
00Wfu,3qr1k1/p4p1p/6p1/3pQ3/8/1P3P2/P5PP/3R2K1 w - - 2 26,e5d5 e8e1 d1e1 d8d5,1332,107,73,27,advantage deflection endgame master short,https://lichess.org/gxWHwrUj#51,
00Wi9,8/8/3n1P2/2k5/2pp1K2/P7/8/3B4 w - - 2 63,f4e5 d4d3 f6f7 d6f7,1741,74,99,652,crushing endgame short,https://lichess.org/kGGKKGh6#125,
00WiB,3q1rk1/4pp1p/p4Pp1/4p1P1/b1PpP2Q/3n3P/Pr2N1B1/R4RK1 b - - 1 22,b2e2 h4h6 e7f6 g5f6 d8f6 f1f6,1343,75,92,909,advantage long master middlegame,https://lichess.org/DU4WJjPm/black#44,
00WlQ,2r1r1k1/pp3pp1/4bb1p/2qp4/Q7/1PNRPN2/P4PPP/3R2K1 w - - 0 19,c3d5 e6d5 a4e8 c8e8,1222,79,93,1214,crushing middlegame short,https://lichess.org/ykiI26Nj#37,Queens_Gambit_Declined Queens_Gambit_Declined_Exchange_Variation
00WmI,1nbqkbnr/r4ppp/p7/1ppB4/8/2NP4/PPP2PPP/R1BQK1NR w KQk - 1 8,c1e3 b5b4,1375,77,70,137,advantage oneMove opening,https://lichess.org/Xj2zo6H9#15,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
00WnZ,r1b1kb1r/pp2q3/2n3p1/2p1P2p/5Q2/1P2pN2/PBP3PP/2KR1B1R w kq - 0 16,f4e3 f8h6 e3h6 h8h6,1130,76,89,167,advantage middlegame pin short,https://lichess.org/N1ZbVg79#31,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Modern_Variation
00WqT,r4r2/1ppb1p2/p2p2pk/5P2/4P3/2PBB1R1/PKP2P1q/8 b - - 4 26,h6h5 d3e2 h5h4 e3g5,1568,76,97,11617,mate mateIn2 middlegame short,https://lichess.org/HcfiWViE/black#52,
00Wqc,4k3/5p2/3P4/p5p1/6Pp/1P1K3n/P7/2B5 w - - 0 33,d3e3 h3f4 e3f3 h4h3,1594,148,88,6,crushing endgame quietMove short,https://lichess.org/dR2Wb2zs#65,
00WsE,r2qkb1r/1Q1npppp/p2pb3/8/4P3/5N2/PPP2PPP/R1B1KB1R w KQkq - 1 9,f1a6 d8a5 b2b4 a5a6 b7a6 a8a6,1428,84,80,46,advantage long opening,https://lichess.org/rbi2PN9x#17,Sicilian_Defense Sicilian_Defense_Modern_Variations
00WvA,6k1/5pp1/2p4p/1pP5/qP2P3/5P2/1QKR2P1/4r3 w - - 11 42,b2b3 e1c1 c2c1 a4b3,1196,76,93,3830,crushing deflection endgame short,https://lichess.org/BrNXLzGk#83,
00Wyh,2r5/8/8/pNp1r2p/3kNppP/1P1P4/2R2K2/8 b - - 2 42,d4d3 c2d2 d3e4 b5d6,1828,76,94,9046,endgame mate mateIn2 sacrifice short,https://lichess.org/2mLJufzX/black#84,
00WzB,8/8/8/P1K1p3/5k1p/5b1B/5P2/8 w - - 3 46,h3f1 f3a8 c5d6 e5e4 f1g2 f4g4 a5a6 h4h3 g2h1 e4e3 h1a8 e3f2 a8f3 g4g3 a6a7 f2f1q a7a8q f1f3,2781,123,91,1457,advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong,https://lichess.org/VEqrGfJg#91,
00WzS,r2qk2r/2pn1p1n/pp1p2bp/3Pp1bB/PPP1P3/2N1B3/3N2PP/R2Q1RK1 w kq - 3 17,h5g6 g5e3 g1h1 f7g6,1544,74,89,168,advantage hangingPiece intermezzo middlegame short,https://lichess.org/pGUj7Dyu#33,St_George_Defense St_George_Defense_Other_variations
00X1l,5r1k/Q6p/1pb3p1/4q3/4p3/1BP2p1P/PP4P1/5RK1 b - - 0 30,f3g2 f1f8,855,101,83,367,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/IPGWdtue/black#60,
00X2S,2kr4/1p4pp/p1p1b3/Q3Bq2/8/4PB2/1PP2PPP/1K6 b - - 2 24,g7g5 a5c7,1134,244,30,16,endgame mate mateIn1 oneMove,https://lichess.org/4JI17kTq/black#48,
00X2j,8/5KP1/R1k5/8/2pp4/8/8/6r1 b - - 1 50,c6c5 a6g6 g1g6 f7g6 d4d3 g7g8q,1615,74,100,1899,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/GY1HtJCo/black#100,
00X5w,r2q1r1k/1ppbb1pn/p1n4p/3Qpp2/B3P3/2P2N1P/PP3PP1/R1B1RNK1 w - - 2 14,f3e5 c6e5 a4d7 e5d7,1247,77,93,4264,advantage middlegame short,https://lichess.org/tzCvvvDs#27,Ruy_Lopez Ruy_Lopez_Morphy_Defense
00XAG,1r1r2k1/p3ppb1/b3q1pp/2p5/2N5/1Q1RB3/P4PPP/2R1N1K1 b - - 0 21,b8b3 d3d8 g8h7 a2b3,1901,200,29,27,advantage hangingPiece intermezzo middlegame short,https://lichess.org/cfhyIaNG/black#42,
00XCT,6Q1/7K/2k5/3r4/8/8/8/8 w - - 5 82,h7h8 d5h5 g8h7 h5h7,1062,90,100,114,endgame equality queenRookEndgame short,https://lichess.org/I94rnuWS#163,
00XNY,2r5/p4p1k/1p1pq3/2p2p2/7R/2Q4P/1P3PP1/6K1 b - - 1 34,h7g8 c3h8,504,92,79,102,endgame mate mateIn1 oneMove,https://lichess.org/eG661aPJ/black#68,
00XPO,r2q1r1k/1pp3p1/1b2b2p/3n4/pP6/P1P2N1P/1BB2PP1/R2QK2R w KQ - 0 20,d1d3 e6f5 e1c1 f5d3,1649,75,93,258,crushing middlegame short,https://lichess.org/ybuM6OK3#39,
00XPh,2br3k/5p1p/ppn2Np1/2b1q1P1/2P1p2N/P7/1PQ1B1K1/R4R2 w - - 6 27,c2c1 c5d6 c1f4 e5f4 f1f4 d6f4,2440,76,81,364,crushing long middlegame,https://lichess.org/8CP4mZnr#53,
00XTV,8/2k4p/p2p2p1/2pP1p2/2P4P/3K4/P2R1PP1/4r3 w - - 0 28,d2e2 e1e2 d3e2 c7b6 e2f3 b6a5 a2a3 a5a4,1680,73,95,9099,crushing endgame master rookEndgame veryLong,https://lichess.org/6kM7Fimp#55,
00XXM,3r1br1/Qpqk1p2/p1p1p2p/3nP3/8/2P1NP1N/PP6/1K1R3R b - - 3 25,f8e7 c3c4 b7b6 a7c7 d7c7 c4d5,1770,73,95,7740,advantage long middlegame pin,https://lichess.org/Pd55n9kL/black#50,
00XZR,8/2p5/p1n5/1pP1p2k/1P1p4/P2P3P/5P2/R4KRq b - - 9 34,h1h3 f1e2 e5e4 g1h1 e4d3 e2d2,1673,75,91,554,crushing defensiveMove endgame long pin,https://lichess.org/cvl7Zq2b/black#68,
00XbN,6k1/R4p1p/6P1/3p4/8/2b5/1r2rBPP/5RK1 b - - 0 26,e2f2 g6f7 g8f8 a7a8,2057,74,91,1838,advancedPawn advantage endgame short,https://lichess.org/RsJhaWfC/black#52,
00Xfn,rn4k1/pp1q1r2/2pp2B1/3P4/2PB2b1/8/P2K1PP1/7R b - - 1 21,c6d5 h1h8,1436,90,75,318,mate mateIn1 middlegame oneMove,https://lichess.org/UcRGVasb/black#42,
00Xiu,8/pp3Q1p/1n2B1pk/8/6Pq/7P/PPP2P2/2K5 w - - 10 31,f2f4 h4e1,608,84,79,144,endgame mate mateIn1 oneMove,https://lichess.org/cVckB6RZ#61,
00XoP,6r1/p6k/1p4rp/3q1Q2/8/P7/4Rp1P/5R1K w - - 0 37,f5d5 g6g1 f1g1 f2g1q,694,86,75,60,advancedPawn endgame mate mateIn2 promotion queenRookEndgame short,https://lichess.org/KLJMqvTZ#73,
00Xop,r2q1rk1/2p2nbp/1B1p2p1/4p1N1/4P1P1/1bN4P/PP1Q1P2/2KR3R w - - 0 18,b6c7 d8c7 a2b3 f7g5,2333,91,90,697,crushing hangingPiece master middlegame short,https://lichess.org/Bw3qJ0LJ#35,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
00Xp9,r2r2k1/p4ppp/1p6/N1p1n3/4n3/P3P3/1P2BPPP/1R1R2K1 w - - 0 20,a5c4 e5c4 e2c4 e4d2,1918,109,88,23,crushing master middlegame short,https://lichess.org/y5EZvhc9#39,
00Xr8,6k1/pp1n3p/2p1bppb/2q1p3/2P1P3/1PQN1PPP/PB4BK/8 b - - 5 25,c5e3 b2c1 e3d4 c3d4 e5d4 c1h6,1624,75,89,243,crushing long middlegame,https://lichess.org/mvexWrte/black#50,
00Y1c,5rk1/Q4p2/5p1p/2q5/8/8/P1r2PPP/3RR1K1 w - - 4 23,a7d7 c5f2 g1h1 f2g2,846,79,96,411,endgame mate mateIn2 short,https://lichess.org/T4YH4yAb#45,
00Y5Q,rnbq1rk1/pp2b2p/4p2p/3p1p1Q/2pP4/P1N5/1PP1PPPP/2KR1BNR w - - 0 11,h5h6 e7g5 h6g5 d8g5,808,90,94,821,crushing fork opening short,https://lichess.org/56Atk60f#21,Richter-Veresov_Attack Richter-Veresov_Attack_Other_variations
00YCP,2k3nr/1ppr2pp/p3pp2/2b5/5P2/1N2nN2/PP4PP/1RB1R1K1 b - - 3 15,c5a7 c1e3 a7e3 e1e3,891,81,89,335,advantage middlegame short,https://lichess.org/UMVnTZ8x/black#30,Englund_Gambit Englund_Gambit_Other_variations
00YHj,5k2/1p6/8/4p2B/1R2Pp1p/3r1KpP/8/8 w - - 1 50,f3e2 d3e3 e2f1 f4f3 h5f3 e3f3,2170,81,91,7058,crushing endgame long,https://lichess.org/BqUcvzk5#99,
